long,lat,id,nombre,anio_de_in,tipo,cantidad,ubicacion,clasificac,calle,altura,calle2,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.406271598593,-34.5882022528697,753,Asoc. MÃ©dica HomeopÃ¡tica Argentina,2017,1U,2,VIA PUBLICA,Locales Amigos,Juncal,2884,,Recoleta,Comuna 2,1425,C1425AYJ
-58.4546522150544,-34.6842082454105,754,Parque Vial Roca,2017,1U,5,VIA PUBLICA,Locales Amigos,Av Cnel Roca,5252,,Villa Riachuelo,Comuna 8,1439,C1439DVN
-58.3728117214828,-34.6224094503254,755,Escuela Normal NÂº 3 Bernardino Rivadavia (Sede),2017,1U,5,VIA PUBLICA,ESCUELAS,Bolivar,1235,,San Telmo,Comuna 1,1141,C1141AAA
-58.4922299151027,-34.6233260678003,756,Biblioteca Hilario Ascasubi,2017,1U,2,VIA PUBLICA,EDIFICIOS PÃšBLICOS,CÃ©sar DÃ­az,4219,,Floresta,Comuna 10,,
-58.448748673883,-34.5614353532948,757,Biblioteca Reina Batata,2017,1U,2,VIA PUBLICA,EDIFICIOS PÃšBLICOS,11 de Septiembre de 1888,1801,,Belgrano,Comuna 13,1428,C1428AIA
-58.4226711635331,-34.5859496108201,758,Disco Cencosud,2018,1U,3,VIA PUBLICA,CENCOSUD,Paraguay,4302,,Palermo,Comuna 14,1425,C1425BSL
-58.4365417217812,-34.5655963003098,759,Disco Cencosud,2018,1U,4,VIA PUBLICA,CENCOSUD,Gorostiaga,1636,,Palermo,Comuna 14,1426,C1426CTD
-58.4708724466682,-34.5697498528469,760,Disco Cencosud,2018,1U,3,VIA PUBLICA,CENCOSUD,RÃ³mulo NaÃ³n,2142,,Villa Urquiza,Comuna 12,,
-58.5028662909868,-34.6004206339242,761,Disco Cencosud,2018,4U,1,VIA PUBLICA,CENCOSUD,BeirÃ³,3560,,Villa Del Parque,Comuna 11,,
-58.4107812733638,-34.5869892509336,762,Disco Cencosud,2018,1U,3,VIA PUBLICA,CENCOSUD,Bulnes,2117,,Palermo,Comuna 14,1425,C1425DKK
-58.3918314842716,-34.6133457530744,763,Disco Cencosud,2018,1U,2,VIA PUBLICA,CENCOSUD,Entre RÃ­os,361,,Balvanera,Comuna 3,,
-58.4453605229916,-34.629614792915,764,Disco Cencosud,2018,1U,5,VIA PUBLICA,CENCOSUD,Directorio,1251,,Caballito,Comuna 6,1406,C1406GZB
-58.4136021684919,-34.6221387982614,766,Ochava Virrey Liniers y EEUU,2018,1U,4,VIA PUBLICA,ESPACIO PÃšBLICO,Virrey liniers,0,ESTADOS UNIDOS,Boedo,Comuna 5,,
-58.3769317328493,-34.6352137276947,767,Sucursal Cablevision,2017,1U,4,VIA PÃšBLICA,Comercio Amigo,Gral. Hornos,650,,Barracas,Comuna 4,1272,C1272ACL
-58.3905897953042,-34.5843263306121,768,Smart City,2017,1U,6,VIA PÃšBLICA,Comercio Amigo,Figueroa Alcorta,0,Pueyrredon,Recoleta,Comuna 2,,
-58.4812807208439,-34.601493555581,769,Club Villa Sahores,2017,1U,5,VIA PÃšBLICA,Polideportivo,Santo TomÃ©,2496,,Villa Del Parque,Comuna 11,,
-58.3713110601743,-34.6404291278089,770,Metrogas,2017,1U,6,INTERIOR,Comercio Amigo,Araoz de Lamadrid,1360,,Barracas,Comuna 4,1267,C1267AAB
-58.4412340032576,-34.5660697149875,771,Colegio Washington School,2017,1U,3,VIA PÃšBLICA,Universidades - Colegios,Federico Lacroze,1973,,Palermo,Comuna 14,1426,C1426CPE
-58.431662666954,-34.5921199165933,772,Teatro TadrÃ³n,2017,1U,2,VIA PÃšBLICA,EDIFICIO CULTURAL,Niceto Vega,4802,,Palermo,Comuna 14,1414,C1414BEF
-58.3767386995711,-34.6126971616629,773,Jefatura de Gabinete de Ministros,2017,1U,10,VIA PÃšBLICA,Edificio PÃºblico,Av. Belgrano,737,,Monserrat,Comuna 1,1092,C1092AAH
-58.4757644260065,-34.6052537008441,774,Escuela NÂ°26 D.E 14,2017,1U,3,VIA PÃšBLICA,Universidades - Colegios,Caracas,2372,,Villa Del Parque,Comuna 11,1416,C1416AIX
-58.4651721621948,-34.5388294727802,775,Centro medico Belgrano SA,2017,1U,2,VIA PÃšBLICA,Hospitales - Centros de Salud,Av. Del Libertador,8334,,NuÃ±ez,Comuna 13,1429,C1429BNQ
-58.4293239397498,-34.5963881287266,776,Casting Club,2017,1U,2,VIA PÃšBLICA,Comercio Amigo,Julian Alvarez,1021,,Villa Crespo,Comuna 15,1414,C1414DRU
-58.3912332920245,-34.627800444467,777,Inst. de EnseÃ±anza Federico Froebel,2017,1U,2,VIA PÃšBLICA,Universidades - Colegios,Av. Entre Rios,1641,,Parque Patricios,Comuna 4,1133,C1133AAE
-58.4542309746559,-34.6320655073665,778,Centro medico Stamboulian,2017,1U,3,VIA PÃšBLICA,Hospitales - Centros de Salud,Av. Carabobo,443,,Flores,Comuna 7,1406,C1406DGE
-58.366593796313,-34.6184787889165,779,Direccion general de Alumbrado Publico,2017,1U,8,INTERIOR,Edificio PÃºblico,Huergo,949,,San Telmo,Comuna 1,1107,C1107AOJ
-58.4346707782032,-34.5971227328288,780,Centro medico Stamboulian,2018,1U,6,VIA PÃšBLICA,Hospitales - Centros de Salud,Av. Scalabrini Ortiz,690,,Villa Crespo,Comuna 15,1414,C1414DNT
-58.4651537817402,-34.6439519627878,781,Escuela NÂ°16,2017,1U,3,VIA PÃšBLICA,Universidades - Colegios,Primera Junta,3445,,Flores,Comuna 7,1406,C1406HLS
-58.4061983696323,-34.5780979620111,782,Colegio Bayard,2017,1U,2,VIA PÃšBLICA,Universidades - Colegios,Jeronimo Salguero,2969,,Palermo,Comuna 14,1425,C1425DFA
-58.3807476823696,-34.6046647248373,783,Ministerio de Salud,2019,1U,4,INTERIOR,Edificio PÃºblico,Carlos Pelegrini,313,,San Nicolas,Comuna 1,1009,C1009ABG
-58.4304970607627,-34.6240541954079,784,Ochavas Valle y Doblas,2018,1U,None,VIA PÃšBLICA,Espacio PÃºblico,Valle,0,Doblas,Caballito,Comuna 6,,
-58.4296041906859,-34.6207291487311,785,Ochavas Senillosa y Formosa,2018,1U,None,VIA PÃšBLICA,Espacio PÃºblico,SENILLOSA,0,FORMOSA,Caballito,Comuna 6,,
-58.4253866250691,-34.5857073921734,786,"Ochavas GUATEMALA y BORGES, JORGE LUIS",2018,1U,None,VIA PÃšBLICA,Espacio PÃºblico,GUATEMALA,0,"BORGES, JORGE LUIS",Palermo,Comuna 14,,
-58.4290545391026,-34.605085874604,787,Ochavas YATAY y BOGADO,2018,1U,None,VIA PÃšBLICA,Espacio PÃºblico,YATAY,0,BOGADO,Almagro,Comuna 5,,
-58.4130928750473,-34.6032951970907,788,Ochavas HUMAHUACA y GALLO,2018,1U,None,VIA PÃšBLICA,Espacio PÃºblico,HUMAHUACA,0,GALLO,Balvanera,Comuna 3,,
-58.4183295922595,-34.6046097662558,789,"Ochavas GOMEZ, VALENTIN y BULNES",2018,1U,None,VIA PÃšBLICA,Espacio PÃºblico,"GOMEZ, VALENTIN",0,BULNES,Almagro,Comuna 5,,
-58.4270196093919,-34.6013640755739,790,Ochavas Pringles y Humahuaca,2018,1U,None,VIA PÃšBLICA,Espacio PÃºblico,Pringles,0,Humahuaca,Almagro,Comuna 5,,
-58.4155784163521,-34.6027038615857,791,Ochava BILLINGHURST y HUMAHUACA,2018,1U,None,VIA PÃšBLICA,Espacio PÃºblico,BILLINGHURST,0,HUMAHUACA,Almagro,Comuna 5,,
-58.4148474690901,-34.5997096710402,792,Ochava BILLINGHURST y TUCUMAN,2018,1U,None,VIA PÃšBLICA,Espacio PÃºblico,BILLINGHURST,0,TUCUMAN,Almagro,Comuna 5,,
-58.4157756354112,-34.6049232127014,793,"Ochava BILLINGHURST y GOMEZ, VALENTIN",2018,1U,None,VIA PÃšBLICA,Edificio PÃºblico,BILLINGHURST,0,"GOMEZ, VALENTIN",Almagro,Comuna 5,,
-58.4540015012867,-34.5793842807955,794,Lord Bike,2018,1U,3,VIA PÃšBLICA,Comercio Amigo,ALVAREZ THOMAS AV.,853,,Colegiales,Comuna 13,1427,C1427CCI
-58.4536170678109,-34.5843862944167,795,Bar Palacio,2018,1U,2,VIA PÃšBLICA,Comercio Amigo,"LACROZE, FEDERICO AV.",3901,,Chacarita,Comuna 15,1427,C1427EDE
-58.395965476082,-34.5867270485562,796,Centro Valls,2018,1U,2,VIA PÃšBLICA,Hospitales - Centros de Salud,Pueyrredon,2322,,Recoleta,Comuna 2,1119,C1119ACT
-58.4262870563939,-34.5859574708701,797,Velas de la Ballena,2018,1U,3,VIA PÃšBLICA,Comercio Amigo,Soler,4802,,Palermo,Comuna 14,1425,C1425BXH
-58.3997116425931,-34.6339928586992,798,Despegar,2018,1U,5,VIA PÃšBLICA,Comercio Amigo,Av. Jujuy,2013,,Parque Patricios,Comuna 4,1247,C1247ABI
-58.4467045515273,-34.5580680386965,799,Stambullian,2018,1U,3,VIA PÃšBLICA,Hospitales - Centros de Salud,Av. Libertador,5868,,Belgrano,Comuna 13,1428,C1428ARO
-58.4063501634428,-34.5864437008202,800,Stambullian,2018,1U,2,VIA PÃšBLICA,Hospitales - Centros de Salud,French,3085,,Recoleta,Comuna 2,1425,C1425AWK
-58.4039937722636,-34.5851652953538,801,Stambullian,2018,1U,2,VIA PÃšBLICA,Hospitales - Centros de Salud,"PACHECO DE MELO, JOSE ANDRES",2941,,Recoleta,Comuna 2,1425,C1425AUK
-58.4322439761766,-34.5443603986676,802,Patio Costanera,2018,1U,3,VIA PÃšBLICA,Espacio PÃºblico,Av. Rafael Obligado,7010,,Belgrano,Comuna 13,1428,C1428EIW
-58.4484549434651,-34.5715668194402,803,Jaen DermoestÃ©tica,2018,1U,3,VIA PÃšBLICA,Comercio Amigo,Palpa,2655,,Colegiales,Comuna 13,1426,C1426DOG
-58.444845369316,-34.6363687878403,804,Pista Polideportivo Parque Chacabuco,2018,1U,5,VIA PÃšBLICA,Espacio PÃºblico,ASAMBLEA AV.,1441,,Parque Chacabuco,Comuna 7,1406,C1406HVE
-58.3771775892841,-34.6231796521858,805,Fortalecimiento de la Sociedad Civil,2018,1U,5,VIA PÃšBLICA,Edificio PÃºblico,Piedras,1281,,Constitucion,Comuna 1,1140,C1140ABA
-58.4783238178398,-34.5912130666884,806,Escuela Agronomia NÂ°22 D.E 14,2018,1U,13,INTERIOR,Universidades - Colegios,Av. De Los Constituyentes,3100,,Agronomia,Comuna 15,1427,C1427BLO
-58.4923683298628,-34.5741817875754,807,Instituto Saint Jean,2018,1U,3,VIA PÃšBLICA,Universidades - Colegios,Pedro Ignacio Rivera,5445,,Villa Urquiza,Comuna 12,1431,C1431BVS
-58.4743093809368,-34.6458859190049,808,Polideportivo Avellaneda,0,1U,10,INTERIOR,Polideportivo,Lacarra,1257,,Parque Avellaneda,Comuna 9,1407,C1407JQY
-58.5136218596422,-34.6465928374629,809,Polideportivo Santojanni,2018,1U,8,INTERIOR,Polideportivo,Patron,6222,,Liniers,Comuna 9,1408,C1408FAT
-58.4911398624094,-34.6226399216655,810,Polideportivo Pomar,2018,1U,6,VIA PÃšBLICA,Polideportivo,Mercedes,1300,,Floresta,Comuna 10,1407,C1407AHX
-58.5136690323069,-34.5945821217832,811,Polideportivo Onega,2018,1U,8,VIA PÃšBLICA/INTERIOR,Polideportivo,Gabriela Mistral,3819,,Villa Devoto,Comuna 11,1419,C1419GGI
-58.4438460210646,-34.5797811309075,812,Polideportivo Colegiales,2018,1U,7,INTERIOR,POLIDEPORTIVO,Gral RamÃ³n Freire,123,,Colegiales,Comuna 13,,
-58.435609764773,-34.5558428080985,813,Polideportivo Golf - Velodromo,2018,1U,2,INTERIOR,Polideportivo,Tornquist,6397,,Palermo,Comuna 14,1426,C1426CDA
-58.4769986601117,-34.5915435950647,814,Polideportivo Costa Rica,2018,1U,2,INTERIOR,Polideportivo,Av. De Los Constituyentes,3050,,Agronomia,Comuna 15,1427,C1427BLO
-58.3763912127553,-34.6381372531704,815,Polideportivo Don Pepe,2018,1U,10,INTERIOR,POLIDEPORTIVO,Hornos,0,Brandsen,Barracas,Comuna 4,,
-58.3893465415591,-34.6490244970479,816,Polideportivo Pereyra,2018,1U,3,INTERIOR,Polideportivo,Velez Sarsfield,1271,,Barracas,Comuna 4,1285,C1285AAB
-58.4886520793753,-34.6168064691573,818,Escuela para Jovenes y Adultos con discapacidad mental y formaciÃ³n integral NÂ°16 D.E 12,2018,1U,2,VIA PÃšBLICA,Universidades - Colegios,Camarones,3559,,Villa Santa Rita,Comuna 11,1407,C1407FME
-58.4330198451887,-34.6083566785118,819,JardÃ­n NÂ°1 D.E 7,2018,1U,4,VIA PÃšBLICA,Universidades - Colegios,Eduardo Acevedo,609,,Caballito,Comuna 6,1405,C1405BVI
-58.3690692811605,-34.6014653472649,820,Subsecretaria de Transporte de NaciÃ³n,2018,1U,4,INTERIOR,Edificio PÃºblico,Bouchard,547,,San Nicolas,Comuna 1,1106,C1106ABG
-58.4097704272448,-34.6212714451138,821,Escuela Primaria Comun NÂ° 15,2018,1U,2,INTERIOR,Universidades - Colegios,Estados Unidos,3141,,San Cristobal,Comuna 3,1228,C1228ABC
-58.3732783400575,-34.6118614879888,822,Escuela Politecnica Manuel Belgrano D.E 04,2018,1U,3,INTERIOR,Universidades - Colegios,Bolivar,346,,Monserrat,Comuna 1,1066,C1066AAH
-58.3849476803419,-34.5955291112732,823,QA Elepants,2018,1U,1,VIA PÃšBLICA,Comercio Amigo,Av. Santa FÃ©,1245,,Retiro,Comuna 1,,
-58.4575777568892,-34.6459032002037,824,EPC NÂ°04 Benjamin Zorrilla,2018,1U,3,INTERIOR,Universidades - Colegios,Av. San Pedrito,1415,,Flores,Comuna 7,1406,C1406EYB
-58.5013607511397,-34.6170369298605,825,Club Barrial,2018,1U,3,VIA PÃšBLICA,Universidades - Colegios,Sanabria,2125,,Monte Castro,Comuna 10,1417,C1417AZA
-58.4962360777687,-34.6171153692534,826,Laboral NÂ°29 D.E.18,2018,1U,3,INTERIOR,Universidades - Colegios,Av. Chivilcoy,1820,,Monte Castro,Comuna 10,1407,C1407AFJ
-58.4539046954738,-34.5514944244154,827,Colegio Oxford,2018,1U,7,VIA PÃšBLICA,Universidades - Colegios,MontaÃ±eses,2759,,Belgrano,Comuna 13,,
-58.4650473696567,-34.5614141317489,828,Crossfit Fortia,2018,1U,2,VIA PÃšBLICA,Universidades - Colegios,Monroe,2950,,Belgrano,Comuna 13,1428,C1428BLX
-58.4529478272545,-34.5758864918045,829,CompaÃ±Ã­a de Maria,2018,1U,4,VIA PÃšBLICA,Universidades - Colegios,Cespedes,3172,,Colegiales,Comuna 13,1426,C1426DVF
-58.4322578972352,-34.5859252976889,830,Area Tres,2018,1U,8,VIA PÃšBLICA,Comercio Amigo,El Salvador,5218,,Palermo,Comuna 14,1414,C1414BPV
-58.4387822949391,-34.5838159549444,831,Jardin De Infantes Nucleado B,2018,1U,2,VIA PÃšBLICA,Universidades - Colegios,Gorriti,5744,,Palermo,Comuna 14,1414,C1414BKH
-58.4488502403696,-34.6064115115076,832,Escuela Primaria NÂ°7,2018,1U,5,INTERIOR,Universidades - Colegios,Cnel. Apolinario Figueroa,661,,Villa Crespo,Comuna 15,1416,C1416DPC
-58.3867570795704,-34.5788857503416,833,Barrio 31,2018,1U,4,VIA PÃšBLICA,Espacio PÃºblico,Calle 7,0,calle 12,Retiro,Comuna 1,,
-58.3702994471526,-34.6216784648234,834,Escuela Hipolito Yrigoyen,2018,1U,2,VIA PÃšBLICA,Universidades - Colegios,Av. San Juan,353,,San Telmo,Comuna 1,1147,C1147AAB
-58.3765518163803,-34.6253320661092,835,Escuela Integral Interdisciplinaria NÂ°03 D.E 03,2018,1U,2,INTERIOR,Universidades - Colegios,Piedras,1430,,San Telmo,Comuna 1,1140,C1140ABF
-58.4089302085967,-34.6260409014431,836,Polideportivo Martin Fierro,2018,1U,12,INTERIOR,Polideportivo,Oruro,1300,,San Cristobal,Comuna 3,1243,C1243ADB
-58.4046778642102,-34.6123204036637,837,Centro Cultural (FICYNA),2018,1U,3,VIA PÃšBLICA,,Adolfo Alsina,2725,,Balvanera,Comuna 3,1090,C1090AAS
-58.3867254034187,-34.6035862810029,838,Procuracion General,2018,1U,5,VIA PÃšBLICA,Edificio PÃºblico,Uruguay,442,,San Nicolas,Comuna 1,1015,C1015ABJ
-58.4787145706296,-34.5645162694744,839,Escuela NÂ°15 - Acevedo,2018,1U,7,VIA PÃšBLICA,Universidades - Colegios,Tronador,2861,,Coghlan,Comuna 12,1430,C1430DLE
-58.4058323662183,-34.5835961913721,840,Academia Nacional de Medicina de Buenos Aires,2018,1U,6,VIA PÃšBLICA,Edificio PÃºblico,Av. Gral Las Heras,3092,,Recoleta,Comuna 2,1425,C1425ASU
-58.4082307216742,-34.6077418608286,841,Agencia Gubernamental de Control (AGC),2018,1U,10,INTERIOR,Edificio PÃºblico,TTE. GENERAL/PERON,2933,,Balvanera,Comuna 3,1198,C1198AAC
-58.4301831004347,-34.6223047135139,842,Esc. Primaria Comun NÂ°11 Pres. Marcelo T. de Alvear,2018,1U,2,INTERIOR,Universidades - Colegios,Av. Juan B. Alberdi,163,,Caballito,Comuna 6,1424,C1424BYB
-58.4350789443576,-34.6220539037527,843,Liceo NÂ°12. Fray Mamerto Esquiu,2018,1U,11,VIA PÃšBLICA/INTERIOR,Universidades - Colegios,Av. Jose M. Moreno,345,,Caballito,Comuna 6,1424,C1424AAD
-58.3543795941477,-34.632099255264,844,Arenas Studios,2018,1U,9,INTERIOR,AMS,Avenida Don Pedro de Mendoza,965,,La Boca,Comuna 4,1156,C1156ACJ
-58.4019258286934,-34.5804997285391,845,Casa Victoria Ocampo,2018,1U,3,INTERIOR,AMS,Rufino de Elizalde,2831,,Palermo,Comuna 14,1425,C1425CBA
-58.4280585880698,-34.5941948084592,846,Origen Cowork,2018,1,3,VIA PÃšBLICA,AMS,Araoz,1201,,Palermo,Comuna 14,1414,C1414DPY
-58.4422173211453,-34.6065166732429,847,Heltronics,2018,1U,2,VIA PÃšBLICA,Expediente,Av. Angel Gallardo,848,,Caballito,Comuna 6,1405,C1405DJV
-58.4890476762742,-34.5618990288749,848,La Usina Pilates,2018,1U,3,VIA PÃšBLICA,Locales Amigos,Miller,3500,,Villa Urquiza,Comuna 12,1431,C1431GER
-58.4258226532619,-34.5898241261738,849,Area Tres,2018,1U,3,INTERIOR,AMS,Malabia,1720,,Palermo,Comuna 14,1414,C1414DMJ
-58.3765023978971,-34.6120257372168,850,Vialidad Nacional,2018,1,11,VIA PÃšBLICA/INTERIOR,AMS,Av. Julio Roca,738,,Monserrat,Comuna 1,1067,C1067ABP
-58.3797385156213,-34.5997359742754,851,Hospital Britanico,2018,Lazo,2,VIA PÃšBLICA,AMS,Suipacha,732,,San Nicolas,Comuna 1,1008,C1008AAP
-58.3875170755602,-34.6335315086057,852,Hospital Britanico,2018,1U,5,VIA PÃšBLICA,AMS,Av. Caseros,1828,,Barracas,Comuna 4,1152,C1152ABO
-58.4050341631523,-34.6412217082706,853,Escuela Infantil NÂ°11,2018,1U,2,INTERIOR,Universidades - Colegios,Los Patos,3004,,Parque Patricios,Comuna 4,1437,C1437JAJ
-58.3878050030024,-34.6223985726863,854,Colegio Bernardino Rivadavia,2018,1U,2,VIA PÃšBLICA,Universidades - Colegios,Av. San Juan,1545,,Constitucion,Comuna 1,1148,C1148AAD
-58.3882568287122,-34.6212999064959,855,Escuela Agustin Alvarez,2018,1,2,VIA PÃšBLICA,Universidades - Colegios,Humberto Primo,1573,,Constitucion,Comuna 1,1103,C1103ADE
-58.4240623120572,-34.6291617032712,856,Biosidus,2018,1U,8,Via Publica,AMS,Constitucion,4234,,Boedo,Comuna 5,1254,C1254ABX
-58.4297849134922,-34.5889014214874,857,Honduras y Serrano,2018,1,5,VIA PÃšBLICA,AMS,Honduras,4999,,Palermo,Comuna 14,1414,C1414BMO
-58.416115508042,-34.5986756035696,858,El Tinglado,2018,1U,3,VIA PÃšBLICA,Centro Cultural Abasto,Mario Bravo,948,,Almagro,Comuna 5,1175,C1175ABR
-58.412788217091,-34.6027758825542,859,Centro Cultural Colombo,2018,1U,2,VIA PÃšBLICA,Centro Cultural Abasto,Gallo,557,,Balvanera,Comuna 3,1172,C1172ABK
-58.417281436395,-34.6022177920676,860,Espacio CallejÃ³n,2018,1U,1,VIA PÃšBLICA,Centro Cultural Abasto,Humahuaca,3759,,Almagro,Comuna 5,1191,C1191ABI
-58.4161054606131,-34.5985282374104,862,El Camarin de las Musas,2018,1U,3,VIA PÃšBLICA,Centro Cultural Abasto,Mario Bravo,960,,Almagro,Comuna 5,1175,C1175ABR
-58.4578175604011,-34.5626235786244,863,Mercado de San Nicolas,2018,1U,4,VIA PÃšBLICA,AMS,Juramento,2501,,Belgrano,Comuna 13,1428,C1428DNQ
-58.4378413640293,-34.5837009791302,864,Mercado de San Nicolas,2018,1,4,VIA PÃšBLICA,AMS,Bonpland,1660,,Palermo,Comuna 14,1414,C1414CMT
-58.4448473637785,-34.5747401015626,865,Plaza Colegiales,2018,1U,5,VIA PÃšBLICA,AMS,Cramer,475,,Colegiales,Comuna 13,1426,C1426ANI
-58.3756440125928,-34.6229078866209,866,Agentes de Transito. Base Piedras,2019,1U,2,INTERIOR,Edificio PÃºblico,Chacabuco,1261,,San Telmo,Comuna 1,1140,C1140AAA
-58.375641018904,-34.6500955841558,867,Centro de Formacion Profesional,2018,1U,12,VIA PÃšBLICA,AMS,Rio Cuarto,1993,,Barracas,Comuna 4,1292,C1292AAM
-58.4581292163328,-34.5749343196981,868,Bicicleteria De Felice,2018,1U,5,VIA PÃšBLICA,Comercio Amigo,Superi,1300,,Colegiales,Comuna 13,1426,C1426BAD
-58.3805824532543,-34.6076092043116,869,Provincia Seguros,2018,1U,3,VIA PÃšBLICA,,Carlos Pelegrini,71,,San Nicolas,Comuna 1,1009,C1009ABA
-58.3651461468069,-34.5986125980839,870,Seguros Sura,2018,1U,8,VIA PÃšBLICA,AMS,Olga cossettini,0,grierson y olga cossettini,Puerto Madero,Comuna 1,,
-58.3658228888661,-34.5986849812396,871,Seguros Sura,2018,Lazo,5,VIA PÃšBLICA,AMS,Pierina Dealessi y grierson,0,grierson,Retiro,Comuna 1,,
-58.4107973807437,-34.5944899999124,872,Hospital Gutierrez,2018,1U,14,INTERIOR,Hospitales - Centros de Salud,gallo,1330,,Recoleta,Comuna 2,1425,C1425EFD
-58.3604311903745,-34.6295566628657,873,Museo del Cine,2018,1U,5,INTERIOR,AMS,Ministro Brin,615,,La Boca,Comuna 4,1158,C1158AAE
-58.4130197957501,-34.6052202957474,874,El Extranjero,2018,1U,2,VIA PÃšBLICA,Centro Cultural Abasto,Valentin Gomez,3378,,Balvanera,Comuna 3,1191,C1191AAL
-58.4168644494931,-34.6049074136926,875,Archibrazo,2018,1U,1,VIA PÃšBLICA,Centro Cultural Abasto,Mario Bravo,441,,Almagro,Comuna 5,1175,C1175ABG
-58.4630999939222,-34.6115917424819,876,Escuela Leopoldo Marechal NÂ°13 D.E 7,2018,1U,6,VIA PÃšBLICA,Universidades - Colegios,Galicia,1857,,Villa Gral. Mitre,Comuna 11,1416,C1416DHA
-58.4820964970954,-34.6118832661369,877,Escuela 7 D.E 12,2018,1U,7,VIA PÃšBLICA,Universidades - Colegios,San Blas,2962,,Villa Santa Rita,Comuna 11,1416,C1416EGB
-58.510208534094,-34.5794826170107,878,Escuela Rodolfo Walsh EEM NÂ°1 D.E 16,2018,1U,5,VIA PÃšBLICA,Universidades - Colegios,Argerich,5651,,Villa Pueyrredon,Comuna 12,1419,C1419DCC
-58.4478660551618,-34.5949847447697,879,Estudio UV,2018,1U,5,VIA PÃšBLICA,,Humboldt,401,,Villa Crespo,Comuna 15,1414,C1414CSI
-58.3705022132446,-34.614986161185,880,Edificio Central Anses,2018,1U,5,INTERIOR,AMS,Balcarce,610,,Monserrat,Comuna 1,1064,C1064AAN
-58.3871259019091,-34.612292597488,881,Edificio Central Anses,2018,1U,4,INTERIOR,AMS,Moreno,1473,,Monserrat,Comuna 1,1093,C1093ABA
-58.3720212173496,-34.6120967422785,882,Edificio Central Anses,2018,1U,2,INTERIOR,AMS,Defensa,363,,Monserrat,Comuna 1,1065,C1065AAE
-58.3732518868402,-34.6114403520962,883,Sucursal Itau,2018,1U,2,VIA PÃšBLICA,AMS,Moreno,498,,Monserrat,Comuna 1,1091,C1091AAJ
-58.3897476719091,-34.6006291371667,884,Sucursal Itau,2018,1U,3,VIA PÃšBLICA,AMS,Viamonte,1601,,San Nicolas,Comuna 1,1055,C1055ABE
-58.3860051037782,-34.6028531466216,885,Sucursal Itau,2018,1U,2,VIA PÃšBLICA,AMS,Lavalle,1354,,San Nicolas,Comuna 1,1048,C1048AAH
-58.3788635157516,-34.5949812859625,886,Sucursal Itau,2018,1U,2,VIA PÃšBLICA,AMS,Av. Santa FÃ©,831,,Retiro,Comuna 1,,
-58.4135339757986,-34.598729930091,887,El Porton de Sanchez,2019,1U,2,VIA PÃšBLICA,Centro Cultural Abasto,Sanchez de Bustamante,1034,,Almagro,Comuna 5,1173,C1173ABT
-58.4179862381572,-34.6010072360917,888,La Huella,2019,1U,6,VIA PÃšBLICA,Centro Cultural Abasto,Guardia Vieja,3802,,Almagro,Comuna 5,1192,C1192AAL
-58.4104622148671,-34.6066138809495,889,Centro Cultural Konex,2019,1U,4,VIA PÃšBLICA,Centro Cultural Abasto,Sarmiento,3131,,Balvanera,Comuna 3,1196,C1196AAG
-58.3697038890674,-34.6116920402627,890,Edificio Central Anses,2019,1U,3,INTERIOR,AMS,Paseo ColÃ³n,329,,Monserrat,Comuna 1,,
-58.3878504017054,-34.6036107788171,891,Edificio Central Anses,2019,1U,3,INTERIOR,AMS,ParanÃ¡,451,,San Nicolas,Comuna 1,,
-58.3761710832156,-34.6135666051388,892,Edificio Central Anses,2019,1U,1,INTERIOR,AMS,Chacabuco,467,,Monserrat,Comuna 1,1069,C1069AAI
-58.4628283750564,-34.6324996769758,893,Universidad Uflo,2019,1U,4,VIA PÃšBLICA,AMS,Pedernera,275,,Flores,Comuna 7,1406,C1406EEE
-58.4626559450072,-34.6326016893984,894,Universidad Uflo,2019,1U,2,VIA PÃšBLICA,AMS,Pedernera,288,,Flores,Comuna 7,1406,C1406EEF
-58.43186999609,-34.6161566861248,895,Sucursal Itau,2019,1U,2,VIA PÃšBLICA,AMS,Av. Rivadavia,4715,,Caballito,Comuna 6,1424,C1424CEC
-58.4649139451054,-34.6296307906518,896,Sucursal Itau,2019,1U,1,VIA PÃšBLICA,AMS,Av. Rivadavia,7060,,Flores,Comuna 7,1406,C1406GMN
-58.4088676953732,-34.6404583072131,897,Patio de los Lecheros,2019,1U,5,INTERIOR,Espacio PÃºblico,Uspallata,0,PepirÃ­,Parque Patricios,Comuna 4,,
-58.3678663702074,-34.6123527275202,898,Paseo de Bajo,2019,Lazo,4,VIA PÃšBLICA,Espacio PÃºblico,Azopardo,0,Av. Belgrano,Monserrat,Comuna 1,,
-58.4117491862577,-34.5720016544109,899,Rosedal de Palermo,2019,1U,4,VIA PÃšBLICA,AMS,Av. Sarmiento,0,Figueroa Alcorta,Palermo,Comuna 14,,
-58.4684109338963,-34.5489220199008,900,Sucursal Itau,2019,1,2,VIA PÃšBLICA,AMS,Av. Cabildo,3702,,Saavedra,Comuna 12,1429,C1429AAV
-58.4583280658065,-34.5713999764534,901,Sucursal Itau,2019,1,1,VIA PÃšBLICA,Comunas de BA Elige,Elcano,3034,,Colegiales,Comuna 13,1426,C1426EJO
